Tempo_s,Temperatura_C,Setpoint_C,PWM_aplicado,Parametro_a1,Parametro_b0,P11,P22
627.6353455,37.98,40,61,0.976159527509365,0.016262462495323,2.8636163406674e-05,5.82378290417766e-06
637.6697292,37.98,40,65,0.976147455169587,0.0162627723046431,2.8603506794583e-05,5.88239699132316e-06
647.68132,38.95,40,62,0.976640011613566,0.0162603730792722,2.85975714518338e-05,5.94180814682105e-06
657.7227798,38.47,40,63,0.976353141125648,0.0162719310128062,2.85460282297608e-05,6.00127384021669e-06
667.7332111,38.95,40,62,0.976559845062661,0.016273994208272,2.85578000871053e-05,6.06186521347741e-06
677.7889135,38.47,40,63,0.976253092607058,0.0162586084642924,2.86001314124269e-05,6.12247697978078e-06
687.7982683,39.44,40,60,0.976691633408137,0.0162680191984625,2.86330195266019e-05,6.18420229334372e-06
697.8142436,38.95,40,59,0.976385870778908,0.0162635791131162,2.86531216686054e-05,6.24661223390935e-06
707.8320853,39.44,40,57,0.976588180130989,0.0162659652715199,2.86833746835245e-05,6.309673273014e-06
717.8475093,38.95,40,58,0.976290795655703,0.0162616302289313,2.87150059337112e-05,6.37335250137893e-06
727.8559175,39.44,40,56,0.976515697099109,0.016258642147256,2.87358546023292e-05,6.43768227914005e-06
737.85881,39.44,40,55,0.976498103536225,0.0162592376949144,2.87367806978932e-05,6.50237784006012e-06
747.8592005,38.47,40,59,0.975967216974463,0.0162890337998269,2.87213580034397e-05,6.56709547968009e-06
757.8731705,38.95,40,60,0.976199325314852,0.0162825648659871,2.87517902539499e-05,6.63322806785331e-06
767.8740607,38.95,40,60,0.976207455644037,0.0162820777944234,2.87510413340311e-05,6.69918536872145e-06
777.8883697,39.44,40,59,0.976488900397142,0.0162620802947317,2.87442446536989e-05,6.7653534274479e-06
787.9031574,39.44,40,57,0.976472574757528,0.0162626055422037,2.87722990796615e-05,6.83341882957997e-06
797.9032972,39.44,40,56,0.976449031957277,0.0162630552579992,2.88160438881619e-05,6.90235317692284e-06
807.9034907,38.95,40,58,0.976187086970025,0.0162680589447764,2.88645825478044e-05,6.97198541879312e-06
817.9289228,38.47,40,62,0.975940874441463,0.0162736371430401,2.89209155288673e-05,7.04228877218446e-06
827.9526816,38.47,40,65,0.975939883926623,0.0162736771164874,2.89737292948709e-05,7.11303324493368e-06
837.9784781,38.47,40,67,0.975946906103069,0.0162732993248982,2.90198234171473e-05,7.18416838974925e-06
847.9790229,38.95,40,67,0.976162170037725,0.0162677507992421,2.90915367341728e-05,7.25658864403979e-06
858.0027444,39.93,40,62,0.976551015459388,0.0162781110725184,2.91953401466407e-05,7.32975260509963e-06
868.002995,39.93,40,58,0.976499509781944,0.0162754117136694,2.93079615382352e-05,7.40328983910332e-06
878.0110011,40.42,40,53,0.976633552624785,0.0162878020894638,2.94437236640111e-05,7.47670106575096e-06
888.0172568,39.93,40,52,0.976374018274597,0.0162682505773394,2.9571899388719e-05,7.55126287518641e-06
898.0188984,39.93,40,51,0.97634476972789,0.0162683342731521,2.96660039910567e-05,7.62753658240618e-06
908.0326543,39.93,40,51,0.976345256658949,0.0162683030478557,2.97193362842439e-05,7.70356946240644e-06
918.0529976,38.95,40,55,0.975854027414,0.0163306759921924,2.9714544047027e-05,7.77646622776763e-06
928.0722197,38.95,40,58,0.975902077653645,0.0163247451393617,2.97328261285237e-05,7.85072217390543e-06
938.1029947,38.95,40,61,0.975958774351303,0.0163170783530089,2.97423647615102e-05,7.9247050501923e-06
948.1093344,38.47,40,65,0.975759309207549,0.0163440509405698,2.97561414665632e-05,7.99951096248116e-06
958.1107158,39.44,40,63,0.976225421741918,0.0163102648719373,2.98374999850371e-05,8.07916237192526e-06
968.1283973,38.95,40,65,0.975999658485022,0.0163208971251325,2.99301695200609e-05,8.16030715172e-06
978.1293001,38.95,40,66,0.975975457613018,0.0163203360994343,3.00712648033955e-05,8.24264785070608e-06
988.1311309,38.95,40,67,0.97593225536647,0.0163150907902336,3.02537265098017e-05,8.32411899634393e-06
998.1405375,38.47,40,70,0.975721867535091,0.0163007505675421,3.04210755972771e-05,8.40755873706484e-06
1008.1525369,39.44,50,115,0.975997527710026,0.0163411961899724,3.06200962660392e-05,8.49015293523504e-06
1018.1555619,39.44,50,148,0.975952581363811,0.0163354731952057,3.08112781671314e-05,8.57399713004941e-06
1028.1698291,40.91,50,166,0.976383565829829,0.0164038486042471,3.10147786496268e-05,8.65789177580468e-06
1038.1724778,41.4,50,178,0.976484682861514,0.0164215474501499,3.12182753684636e-05,8.74198181800332e-06
1048.1787156,42.38,50,183,0.976467873211563,0.0164496040442898,3.14641456783444e-05,8.63676565498172e-06
1058.1950519,43.84,50,180,0.976453449208965,0.0164646149729584,3.13493652446174e-05,8.2554835475912e-06
1068.2039585,44.82,50,175,0.977002985312685,0.0159402571799217,3.10292376773061e-05,7.75909959538364e-06
1078.2201153,46.29,50,165,0.97727539664543,0.0156916563662431,3.06189653405489e-05,7.23475835334681e-06
1088.2345834,48.24,50,149,0.977176703992768,0.0157821183884313,3.02969303549153e-05,6.77742789415852e-06
1098.2571271,49.22,50,133,0.977644991695563,0.0153223145847784,3.0190408754086e-05,6.44814841203009e-06
1108.2793894,49.22,50,122,0.978432647401175,0.0144863281312104,3.02290769992435e-05,6.21331458720871e-06
1118.3073111,49.71,50,111,0.978740487670801,0.0141129294021837,3.03917987716189e-05,6.06623804975479e-06
1128.3332659,50.2,50,101,0.978832843527719,0.013928428203597,3.06700113676564e-05,6.01267431123886e-06
1138.3455783,50.2,50,93,0.978809290370673,0.0137506370997547,3.09788914770773e-05,6.02110167642897e-06
1148.3754861,50.2,50,87,0.978715173385826,0.0136547831139848,3.12676520869836e-05,6.05686348130563e-06
1158.3771454,50.2,50,83,0.978591241010034,0.0136152977731303,3.15048145512487e-05,6.11005800592876e-06
1168.3788748,49.22,50,84,0.978092183420463,0.0135809053998638,3.16676712159178e-05,6.17103785813057e-06
1178.3791496,49.22,50,85,0.978009300738995,0.0135828899313569,3.17818875390553e-05,6.23325366772773e-06
1188.3794625,49.22,50,86,0.977958168370555,0.0135876178455985,3.18321830407115e-05,6.29390115310001e-06
1198.3796334,48.73,50,90,0.977661547420329,0.0136259495596838,3.18370825035838e-05,6.35218810622535e-06
1208.403329,47.75,50,97,0.977119457878218,0.013687056562404,3.18791481360987e-05,6.41279977389321e-06
1218.4287832,48.24,50,101,0.977318651447378,0.0136702195241149,3.19708703358639e-05,6.47593019274644e-06
1228.4350724,47.26,50,108,0.976815555560534,0.0137120148762531,3.20647155651228e-05,6.53976250482774e-06
1238.4381458,47.26,50,115,0.976761677972197,0.0137121506803209,3.22341943115261e-05,6.60581973092914e-06
1248.4528214,48.24,50,115,0.976985045663413,0.0137457227040757,3.24689810046813e-05,6.6704937660546e-06
1258.4791975,48.24,50,116,0.976908075865592,0.0137294510146463,3.27188310818263e-05,6.73438121920239e-06
1268.4793823,48.24,50,116,0.976839967106961,0.0136908839274886,3.30145206278515e-05,6.7912455562203e-06
1278.4890672,48.24,50,117,0.976797766643072,0.0136221638944746,3.33392921141061e-05,6.8367511944467e-06
1288.5034254,48.24,50,118,0.976756962435829,0.0135557175521723,3.36675471985967e-05,6.88325499774677e-06
1298.5052891,48.73,50,117,0.976759948241591,0.0135616754941062,3.40015652519442e-05,6.9286609171516e-06
1308.5286894,49.22,50,114,0.976764515366358,0.0135688455469953,3.43362577878876e-05,6.97706274310567e-06
1318.5288296,49.22,50,112,0.97672249413675,0.013504946776068,3.46739307233602e-05,7.02636203186108e-06
1328.5289919,49.71,50,108,0.976725862507504,0.0135112338999148,3.50176410053558e-05,7.07458056795343e-06
1338.5591824,49.22,50,107,0.976625535953465,0.0133889645163483,3.53590421706389e-05,7.12775384265061e-06
1348.578943,49.71,50,104,0.976640757458191,0.0134024460651933,3.56980592654128e-05,7.18551758051252e-06
1358.6027078,50.2,50,100,0.976667416804009,0.013416830017188,3.60264768634505e-05,7.24873388204665e-06
1368.6029415,48.73,50,104,0.976229486932906,0.013313320620794,3.63263800190061e-05,7.31837793248039e-06
1378.6284252,49.71,50,102,0.976379403524964,0.0133652316946008,3.66483944193102e-05,7.38691516817413e-06
1388.6319247,49.22,50,103,0.976176296320624,0.0133399379063765,3.69342497054789e-05,7.46022261109662e-06
1398.6528898,49.71,50,102,0.976283671010944,0.0133442726317506,3.71986630297673e-05,7.53540130724462e-06
1408.6531057,49.22,50,104,0.976086182649397,0.0133193367356455,3.74931096082069e-05,7.61022035529185e-06
1418.6786973,49.22,50,105,0.976033089122934,0.0133143070788236,3.77847896063924e-05,7.68631017295505e-06
1428.6788548,49.22,50,106,0.975980346043611,0.013307570584539,3.80894520064784e-05,7.76269352477729e-06
1438.7028821,49.22,50,107,0.975929807808705,0.0133028104932812,3.83894749474379e-05,7.84035299737551e-06
1448.703436,49.71,50,105,0.976004184036961,0.0133152054742308,3.87109031872995e-05,7.91770590109736e-06
1458.7288678,48.73,50,109,0.975700048503774,0.0132649598629812,3.90349275501219e-05,7.99585419272413e-06
1468.7525605,48.73,50,112,0.975655452926975,0.0132503882919575,3.93881603128982e-05,8.07223668332341e-06
1478.7785768,49.22,50,112,0.975702878416238,0.013269317132194,3.9751792006857e-05,8.14832171784136e-06
1488.7788263,49.22,50,112,0.975656667004034,0.0132597314635098,4.00975811700308e-05,8.22822946772121e-06
1498.8027518,49.71,50,110,0.975697147046459,0.0132793797418835,4.0474345620951e-05,8.30468458436559e-06
1508.8282794,49.22,50,111,0.975593134058318,0.013204873594261,4.08645650943896e-05,8.37902016068446e-06
1518.8342627,50.2,50,108,0.975673447368675,0.0132781864147118,4.12640326250479e-05,8.45256938301221e-06
1528.8532011,49.71,50,107,0.975557314925036,0.0132124549573712,4.1656822283781e-05,8.53025420482188e-06
1538.8790195,49.71,50,106,0.975517598507078,0.0131939073862715,4.20493506434088e-05,8.61025789024888e-06
1548.9031108,49.71,50,106,0.975480937536624,0.0131726632640427,4.24517741750494e-05,8.68973620484786e-06
1558.9283647,49.71,50,106,0.975440204183327,0.0131605610848138,4.28399703286167e-05,8.77392659142949e-06
1568.9286574,49.71,50,106,0.975399673089536,0.013151140483116,4.32251080983281e-05,8.85998118954741e-06
1578.9288854,49.22,50,108,0.97524560634626,0.0131239118217121,4.36065410717831e-05,8.9477522947696e-06
1588.9526311,49.71,50,108,0.975312380042778,0.0131397255233493,4.40020143775412e-05,9.03560992989702e-06
1598.9529662,49.22,50,110,0.975161156257495,0.0131131311549086,4.43924188853231e-05,9.12520678943651e-06
1608.9783548,49.71,50,109,0.975228175572171,0.0131290747721466,4.47969836947458e-05,9.21489929927564e-06
1618.9786742,49.22,50,111,0.97509901912107,0.0130896456962836,4.52124475659157e-05,9.30452792761077e-06
1629.0029012,49.22,50,113,0.97506746075191,0.0130770018031266,4.56405333693113e-05,9.3939212537726e-06
1639.0030736,49.71,50,112,0.975103294989603,0.0131008382420206,4.60847537980326e-05,9.48137799302749e-06
1649.003327,49.22,50,114,0.974987880410671,0.0130558432531344,4.65210236155224e-05,9.57270648528226e-06
1659.0035384,49.22,50,115,0.974964566274661,0.0130352628344111,4.69793236126919e-05,9.66035406484421e-06
1669.028644,49.22,50,116,0.97494849743738,0.0130080622548983,4.74493343200167e-05,9.74495904685134e-06
1679.0527592,49.71,50,115,0.974971470149635,0.0130353788445174,4.79210500585801e-05,9.8326888542888e-06
1689.0781782,49.22,50,116,0.974921122014838,0.0129536523535569,4.84002907271443e-05,9.91933432516962e-06
1699.078883,50.2,50,113,0.974938820592319,0.013048447376711,4.88885762936734e-05,1.00021375003858e-05
1709.0870716,50.2,50,111,0.974925715179249,0.0130178527103905,4.93797262866788e-05,1.008859605575e-05
1719.0942763,49.71,50,111,0.97487344806797,0.0129384990493499,4.98732769506707e-05,1.01784354921496e-05
1729.1028089,50.2,50,109,0.974879644053168,0.0129691475352808,5.03763595168037e-05,1.02644162812472e-05
1739.1273049,49.71,50,109,0.974800372738837,0.0129087780064807,5.08719764309598e-05,1.03604212702571e-05
1749.1288444,50.68,50,106,0.974904409601314,0.0129691161109964,5.13682183698794e-05,1.04591464736188e-05
1759.1289765,50.2,50,105,0.974787436521447,0.0129335296746476,5.18539714478044e-05,1.05617292177657e-05
1769.1342526,49.71,50,106,0.974661362447328,0.0129055126333121,5.23376223376902e-05,1.06664317087047e-05
1779.1484569,49.71,50,108,0.974636001261158,0.0128974433832259,5.28361289838436e-05,1.0771120603972e-05
1789.1489349,51.17,50,102,0.97495940457132,0.0129278192978397,5.33119284924975e-05,1.08794090158603e-05
1799.1511279,50.2,50,102,0.974606074313092,0.0129503542735548,5.37346101375614e-05,1.09888309003763e-05
1809.1531944,50.2,50,102,0.974580456062184,0.0129492104746311,5.42079993157497e-05,1.10996908790156e-05
1819.201894,50.2,50,102,0.974554233051918,0.0129450807296904,5.47090265015504e-05,1.12106549864195e-05
1829.2115287,49.71,50,104,0.97436592989691,0.0129628795298548,5.5135025134805e-05,1.13227626693769e-05
1839.2736091,49.22,50,108,0.974191119072762,0.012974556420336,5.55848521169414e-05,1.14366561758738e-05
1849.3159769,49.71,50,109,0.97432072626935,0.0129702058694938,5.60571043618721e-05,1.15520774364138e-05
1859.359066,49.22,50,113,0.97414753070643,0.0129818481877387,5.65176377519541e-05,1.16682874696612e-05
1869.3607174,49.71,50,113,0.97424877738175,0.0129874278545778,5.70274095097552e-05,1.17859633532791e-05
1879.4127812,49.22,50,115,0.974142022381013,0.0129577704752126,5.75726425401168e-05,1.19026363212591e-05
1889.4429461,48.73,50,120,0.974066011048025,0.0129122873791153,5.8139407731828e-05,1.20175741947596e-05
1899.4575939,49.71,50,119,0.974059484722837,0.013015880728268,5.87266042814418e-05,1.21212776772037e-05
1909.4811734,49.71,50,118,0.97405059932157,0.0129965470137726,5.93173648478888e-05,1.22321746236836e-05
1919.4901435,50.68,50,114,0.974048840386859,0.0130963944678465,5.99165247876727e-05,1.23384545638767e-05
1929.6182424,50.68,50,110,0.974067635586959,0.0130538471039606,6.05162786212277e-05,1.24350872643551e-05
1939.6232485,50.2,50,109,0.974101342612576,0.0129440803027054,6.11253220997468e-05,1.25370236959147e-05
1949.6342982,50.2,50,108,0.9741125958289,0.0129095459577331,6.17402598422448e-05,1.26402123178062e-05
1959.6414877,50.2,50,108,0.974102787544294,0.0128921714129468,6.23606049766349e-05,1.27575554065874e-05
1969.6839547,50.2,50,107,0.974083395326284,0.0128863001308487,6.29631724906999e-05,1.2883913660131e-05
1979.686067,50.68,50,105,0.974155196136102,0.0129001135309233,6.35622765663172e-05,1.30126889197525e-05
1989.6931281,50.68,50,102,0.974134525225132,0.0128992432757646,6.41420326768412e-05,1.3144019821228e-05
1999.703663,50.2,50,103,0.973995676719763,0.0128933976878154,6.47281050269385e-05,1.32766781130006e-05
2009.7502371,50.2,35,45,0.973977641076326,0.012892613912527,6.53220057255191e-05,1.34106728158116e-05
2019.7541322,49.22,35,12,0.973670558531244,0.0129092586018866,6.58912828700602e-05,1.35458681541806e-05
2029.9778131,49.22,35,0,0.973663912432149,0.0129098552987096,6.64535246434019e-05,1.36818622173274e-05
2039.9787321,47.75,35,0,0.973228439077186,0.0129323342776139,6.70397953146543e-05,1.38198364169942e-05
2050.0028028,45.8,35,0,0.970966384739273,0.0138600768294403,6.42792930108119e-05,1.33811838184845e-05
2060.0031023,44.82,35,0,0.971402674419601,0.0136714767665727,5.86655499368093e-05,1.23459907195594e-05
2070.0284212,43.84,35,0,0.972118811051833,0.0133579297780343,5.29544516466254e-05,1.12623063129074e-05
2080.0371904,43.84,35,0,0.974717902028517,0.0122199665570541,4.85030557951492e-05,1.04202143047612e-05
2090.1192156,42.38,35,0,0.974027642688254,0.0125221836588035,4.47767261380915e-05,9.71722809599044e-06
2100.1561903,40.91,35,0,0.973372964882445,0.0128088220532601,4.18309143499484e-05,9.16397870665968e-06
2110.1670515,39.44,35,0,0.972758373731615,0.0130779092579244,3.94627770266715e-05,8.72158298509569e-06
2120.1775102,38.47,35,1,0.972912936125147,0.0130102370137577,3.75340919759102e-05,8.36354543159817e-06
2130.1947306,37.98,35,4,0.973675320627553,0.0126764412629483,3.58989577111732e-05,8.06189846681476e-06
2140.2105344,36.51,35,12,0.973059957494091,0.0129458664657249,3.44591330479001e-05,7.79781082176619e-06
2150.2189607,36.51,35,17,0.974254480393035,0.0124228670256087,3.32638517975817e-05,7.58072163486474e-06
2160.2209621,36.02,35,23,0.974762579913591,0.0122009150903688,3.21923950020287e-05,7.38872618041676e-06
2170.2212449,35.53,35,29,0.975159975106268,0.0120286582360718,3.13215386452122e-05,7.23863517182215e-06
2180.2289913,34.56,35,38,0.974944273626303,0.0121197910767798,3.07465612537602e-05,7.15264359270598e-06
2190.2528574,35.04,35,43,0.975882118275779,0.0117322881982898,3.03645229788815e-05,7.10664921209358e-06
2200.2531244,35.04,35,46,0.976313650282773,0.0115592341326808,3.00973710139795e-05,7.08614521290731e-06
2210.2532793,35.04,35,49,0.976643520315711,0.0114321950354678,2.99496551633696e-05,7.09072353079704e-06
2220.2787054,35.04,35,51,0.976853541611565,0.0113582401857793,2.9949438389641e-05,7.12480872106881e-06
2230.2789721,34.56,35,55,0.976777888945161,0.0113829378208722,3.00184459791128e-05,7.17188954908452e-06
2240.3030885,35.04,35,56,0.977101991133967,0.0112848661760259,3.01376731509926e-05,7.22748613599239e-06
2250.3073959,35.04,35,56,0.977202256124403,0.0112564048666559,3.02790693242585e-05,7.28735499900667e-06
2260.3119204,35.53,35,55,0.977470915406895,0.0111851131533618,3.04424848161495e-05,7.35093496405044e-06
2270.3283393,35.53,35,53,0.977533423595832,0.0111708186937782,3.06352733604517e-05,7.4191879843425e-06
2280.3285872,36.02,35,50,0.977748460705074,0.0111244975728055,3.08386121263511e-05,7.48920569456275e-06
2290.4249602,36.02,35,47,0.977809216134054,0.0111107853792597,3.10333720680788e-05,7.55890764954841e-06
2300.4278168,36.02,35,45,0.977876008225366,0.0110948762396342,3.12198793915929e-05,7.62805724376389e-06
2310.4297254,37,35,38,0.978331855596491,0.0109760710826169,3.13869531894333e-05,7.69503646155844e-06
2320.4448215,36.02,35,37,0.97799997576893,0.0110755533207817,3.14935278867314e-05,7.75385330919011e-06
2330.4498814,36.02,35,36,0.978127253793621,0.0110358045842678,3.15902933112863e-05,7.81058661642248e-06
2340.4530906,36.02,35,35,0.978271805359866,0.0109887052067529,3.16604117348119e-05,7.86304874732094e-06
2350.4533573,35.53,35,36,0.978197529494667,0.0110156952572411,3.162195516498e-05,7.89516830084766e-06
2360.4571767,36.02,35,35,0.978704571438551,0.0108303386247926,3.15867556428043e-05,7.92752783683607e-06
2370.4575989,36.02,35,33,0.978938006265262,0.0107434801543396,3.15173206954813e-05,7.95381699624337e-06
2380.4708969,35.53,35,34,0.978870317032258,0.0107689462912211,3.14324172293372e-05,7.97708010759941e-06
2390.4783918,35.53,35,34,0.979087677204013,0.0106885507125806,3.13866472465473e-05,8.00795936144376e-06
2400.5027298,35.53,35,35,0.979312993253578,0.0106042195293653,3.13254845559813e-05,8.03586769789029e-06
2410.5031299,35.04,35,37,0.979246205912868,0.0106297733619313,3.12307845286202e-05,8.05685264390905e-06
2420.5078691,34.56,35,41,0.979177145034976,0.0106557713197384,3.1175551120907e-05,8.08570201399194e-06
2430.5184941,35.04,35,42,0.979669572097523,0.0104714418965362,3.11401148981143e-05,8.11828541419833e-06
2440.5289609,35.04,35,43,0.979872579557481,0.0103959499189169,3.11056582162167e-05,8.15202609438836e-06
2450.533547,35.04,35,43,0.980051171090874,0.0103313340519617,3.11057878295365e-05,8.19325655946995e-06
2460.5340747,34.56,35,46,0.979949060981713,0.0103658394783591,3.1168198290889e-05,8.24726428142196e-06
2470.5473362,35.04,35,46,0.980295584689593,0.0102526116034642,3.1260132726055e-05,8.30677185351524e-06
2480.5480509,35.53,35,44,0.980643409964405,0.0101400545667893,3.13524892441924e-05,8.36728429660999e-06
2490.5626619,36.02,35,40,0.981003489692899,0.0100219096068758,3.14310255790681e-05,8.42616376006309e-06
2500.5633547,36.51,35,35,0.981329332552985,0.00992119455141154,3.15377039674468e-05,8.49113664793364e-06
2510.5635456,35.53,35,34,0.980973032911233,0.0100331776928998,3.16310414282241e-05,8.55465767741629e-06
2520.5786424,36.02,35,31,0.98131412202252,0.00992381847706377,3.17266856028571e-05,8.6180563764437e-06
2530.5934474,35.53,35,31,0.981197572769405,0.00996495692388375,3.17466446042549e-05,8.66766714100281e-06
2540.6034622,35.04,35,33,0.981094782493497,0.0100038052936929,3.1699874885061e-05,8.70273479479848e-06
2550.6036247,35.53,35,32,0.981581807781899,0.00981846566195062,3.16557805861094e-05,8.7378833866397e-06
2560.6292183,35.04,35,33,0.981489910122119,0.00985490553308203,3.15378218411457e-05,8.75732156522276e-06
2570.6418233,35.53,35,32,0.982021532009124,0.00964510382294502,3.1443160159454e-05,8.78142180967057e-06
2580.652862,35.04,35,33,0.981916259440608,0.00968588773643065,3.13695663990342e-05,8.81140821132021e-06
2590.6530409,35.04,35,34,0.982116354923426,0.00960783812629037,3.12989305635213e-05,8.84145487346998e-06
2600.6576822,35.04,35,35,0.982302445459383,0.00953617928948164,3.12488460076189e-05,8.87645607274742e-06
2610.6785037,34.56,35,37,0.982201167692243,0.00957569070127121,3.11826105402094e-05,8.90799475647447e-06
2620.6788976,34.56,35,39,0.982375292698698,0.009509076073335,3.11543575170201e-05,8.94774015527886e-06
2630.6860335,34.56,35,41,0.9825369984941,0.00944812905891952,3.11449329018664e-05,8.99207949836884e-06
2640.7031223,34.56,35,42,0.982686988998108,0.0093925049918207,3.11536808538201e-05,9.04084535167296e-06
2650.728483,35.04,35,42,0.983066334186853,0.00925687296481697,3.11959126672773e-05,9.09733769544955e-06
